Nozzle_Capi,Katman_Yuksekligi,Nozzle_Sicakligi,Yatak_Sicakligi,Ortam_Sicakligi,Baski_Hizi,Filament_Tipi,Doluluk_Orani,Doluluk_Deseni,Utuleme,Destek_Tipi,Renk_Degisimi_Sayisi,Hata_Detayi,Baski_Durumu
0.4,0.08,217,113,28.0,91.0,PETG,57,Cubic,0,Normal,27,Basarili,1
0.2,0.16,251,70,55.0,376.0,ASA,87,Cubic,0,Tree,6,Basarili,1
0.2,0.08,206,90,41.0,106.0,ABS,44,Lightning,0,Yok,47,Basarili,1
0.4,0.2,209,68,50.0,82.0,TPU,64,Lightning,0,Tree,44,Tikanma,0
0.4,0.12,192,54,53.0,163.0,ASA,90,Lightning,1,Tree,33,Warping,0
0.4,0.08,226,64,43.0,349.0,ASA,13,Grid,0,Normal,1,Warping,0
0.6,0.16,279,100,28.0,163.0,ABS,99,Gyroid,1,Yok,8,Basarili,1
0.8,0.16,204,80,21.0,105.0,ABS,14,Lightning,0,Tree,14,Warping,0
0.4,0.12,240,108,40.0,93.0,PLA,14,Lightning,1,Tree,30,Basarili,0
0.4,0.08,237,43,53.0,261.0,PLA,34,Gyroid,0,Normal,35,Basarili,1
0.6,0.2,197,96,46.0,401.0,ASA,14,Cubic,1,Yok,48,Tikanma,0
0.4,0.12,202,70,56.0,378.0,PETG,62,Lightning,1,Tree,40,Tikanma,0
0.4,0.08,237,42,26.0,83.0,TPU,40,Lightning,0,Tree,14,Tikanma,0
0.2,0.28,192,106,41.0,319.0,ABS,86,Lightning,1,Yok,32,Tikanma,0
0.2,0.16,254,89,23.0,245.0,PLA,48,Lightning,0,Normal,30,Basarili,1
0.8,0.2,262,56,33.0,174.0,TPU,61,Gyroid,1,Normal,26,Ipliklenme,0
0.6,0.2,220,99,53.0,128.0,ASA,47,Gyroid,1,Yok,1,Basarili,1
0.4,0.2,215,113,42.0,304.0,ABS,87,Gyroid,0,Yok,8,Basarili,1
0.4,0.16,270,105,44.0,194.0,ABS,27,Cubic,0,Yok,42,Basarili,1
0.4,0.08,245,114,20.0,132.0,PLA,8,Lightning,1,Normal,0,Basarili,1
0.4,0.12,223,63,34.0,,PETG,16,Cubic,0,Normal,18,Basarili,1
0.4,0.08,198,71,51.0,186.0,ABS,53,Cubic,0,Yok,8,Warping,0
0.4,0.12,251,58,33.0,76.0,PETG,28,Gyroid,1,Yok,1,Ipliklenme,0
0.6,0.2,202,105,40.0,226.0,TPU,17,Lightning,0,Yok,36,Tikanma,0
0.4,0.08,258,99,26.0,256.0,ABS,72,Lightning,1,Tree,48,Warping,0
0.4,0.2,230,105,55.0,355.0,ABS,95,Cubic,0,Yok,0,Basarili,1
0.8,0.28,266,54,40.0,360.0,PETG,76,Grid,0,Yok,45,Spagetti,0
0.6,0.2,190,74,59.0,,PLA,94,Grid,0,Tree,11,Tikanma,0
0.4,0.2,278,108,31.0,262.0,ASA,38,Lightning,0,Normal,25,Warping,0
0.4,0.12,236,66,34.0,403.0,TPU,13,Lightning,1,Normal,9,Tikanma,0
0.4,0.28,193,46,34.0,86.0,ABS,14,Cubic,0,Yok,46,Warping,0
0.4,0.2,252,45,36.0,437.0,PLA,69,Cubic,0,Yok,0,Basarili,1
0.4,0.2,241,72,53.0,342.0,ABS,76,Gyroid,0,Yok,0,Warping,0
0.6,0.28,199,97,54.0,228.0,TPU,78,Cubic,1,Normal,42,Tikanma,0
0.2,0.28,217,88,58.0,209.0,ASA,58,Cubic,1,Yok,30,Warping,0
0.4,0.08,195,56,57.0,417.0,ABS,47,Grid,1,Yok,10,Tikanma,0
0.2,0.12,216,81,33.0,61.0,PETG,63,Grid,0,Normal,4,Basarili,1
0.2,0.28,201,111,24.0,218.0,PLA,93,Grid,0,Yok,34,Basarili,1
0.6,0.28,251,79,49.0,361.0,ASA,99,Grid,1,Yok,10,Spagetti,0
0.6,0.16,241,85,,129.0,ABS,63,Cubic,1,Tree,3,Basarili,1
0.4,0.28,237,110,34.0,63.0,ASA,71,Lightning,0,Yok,37,Warping,0
0.2,0.12,256,109,58.0,103.0,PETG,65,Grid,0,Tree,49,Ipliklenme,0
0.4,0.2,235,107,54.0,,ABS,42,Gyroid,0,Tree,38,Basarili,1
0.4,0.2,263,40,29.0,114.0,ASA,12,Gyroid,0,Yok,20,Warping,0
0.4,0.2,204,91,21.0,,ABS,69,Cubic,0,Tree,35,Tikanma,0
0.4,0.2,260,74,43.0,107.0,ABS,9,Gyroid,0,Tree,45,Warping,0
0.4,0.16,225,108,47.0,145.0,ASA,95,Grid,1,Tree,27,Basarili,1
0.4,0.28,203,44,41.0,70.0,ABS,94,Lightning,0,Normal,7,Warping,0
0.4,0.2,267,56,51.0,309.0,PETG,47,Lightning,0,Tree,19,Ipliklenme,0
0.2,0.08,192,92,50.0,122.0,ASA,64,Grid,0,Normal,42,Basarili,1
0.4,0.2,256,91,38.0,297.0,ASA,30,Gyroid,0,Tree,45,Basarili,1
0.4,0.28,275,53,40.0,176.0,PETG,15,Cubic,0,Normal,20,Basarili,1
0.4,0.2,208,68,22.0,,PETG,38,Lightning,1,Tree,34,Basarili,1
0.6,0.16,265,47,25.0,,PETG,6,Grid,0,Normal,42,Ipliklenme,0
0.4,0.12,243,40,51.0,177.0,ABS,25,Grid,1,Tree,31,Warping,0
0.4,0.12,258,68,21.0,79.0,ABS,30,Gyroid,0,Tree,35,Warping,0
0.2,0.28,199,75,43.0,143.0,TPU,80,Cubic,1,Yok,40,Tikanma,0
0.4,0.12,222,90,46.0,273.0,ABS,77,Cubic,0,Yok,4,Basarili,1
0.2,0.12,202,76,28.0,365.0,PETG,91,Gyroid,0,Yok,44,Tikanma,0
0.4,0.08,240,108,32.0,149.0,TPU,9,Grid,0,Tree,3,Tikanma,0
0.8,0.28,221,92,33.0,120.0,PETG,13,Gyroid,1,Tree,6,Basarili,1
0.4,0.28,264,91,30.0,130.0,PLA,54,Gyroid,0,Yok,33,Basarili,0
0.4,0.12,213,51,33.0,447.0,ASA,14,Gyroid,0,Tree,19,Warping,0
0.4,0.12,224,91,35.0,416.0,PLA,62,Grid,0,Yok,6,Basarili,1
0.4,0.12,272,40,29.0,349.0,PETG,14,Lightning,0,Yok,23,Ipliklenme,0
0.4,0.16,259,46,39.0,157.0,ABS,82,Grid,0,Normal,20,Warping,0
0.8,0.2,229,56,35.0,151.0,ASA,40,Lightning,0,Yok,8,Warping,0
0.4,0.16,243,82,53.0,140.0,ABS,78,Lightning,1,Yok,18,Warping,0
0.8,0.28,233,110,35.0,414.0,ABS,60,Gyroid,1,Tree,19,Basarili,1
0.8,0.08,251,56,33.0,65.0,ASA,66,Cubic,0,Yok,27,Warping,0
0.4,0.2,257,98,47.0,159.0,ASA,41,Gyroid,0,Tree,31,Basarili,1
0.2,0.08,222,42,37.0,312.0,PLA,45,Grid,0,Yok,33,Basarili,1
0.4,0.28,266,68,45.0,209.0,PETG,52,Cubic,0,Tree,15,Basarili,1
0.2,0.28,245,61,57.0,302.0,ABS,26,Cubic,0,Tree,37,Warping,0
0.2,0.08,225,77,26.0,138.0,PETG,91,Grid,1,Normal,49,Basarili,1
0.4,0.08,243,93,53.0,144.0,PETG,84,Grid,1,Yok,16,Basarili,1
0.2,0.08,208,89,26.0,321.0,TPU,65,Gyroid,1,Tree,10,Tikanma,0
0.4,0.28,232,108,52.0,296.0,PLA,79,Grid,0,Yok,3,Basarili,1
0.6,0.12,201,69,54.0,410.0,ABS,52,Lightning,0,Yok,39,Tikanma,0
0.2,0.08,200,62,58.0,427.0,ASA,68,Lightning,1,Yok,49,Tikanma,0
0.6,0.2,259,86,40.0,255.0,ASA,88,Cubic,0,Tree,44,Warping,0
0.4,0.28,201,60,47.0,394.0,PETG,41,Gyroid,0,Tree,39,Tikanma,0
0.4,0.16,230,59,51.0,367.0,PLA,45,Gyroid,0,Tree,41,Basarili,1
0.4,0.16,214,62,35.0,335.0,PLA,9,Cubic,1,Tree,17,Basarili,1
0.4,0.2,192,107,29.0,297.0,ABS,81,Grid,1,Yok,49,Tikanma,0
0.6,0.12,192,60,42.0,445.0,ABS,56,Gyroid,0,Tree,48,Tikanma,0
0.6,0.08,273,60,34.0,116.0,PETG,21,Cubic,1,Yok,47,Ipliklenme,0
0.6,0.28,217,40,25.0,95.0,PETG,94,Cubic,1,Yok,5,Basarili,1
0.4,0.08,212,54,52.0,92.0,PETG,66,Lightning,0,Yok,45,Basarili,1
0.4,0.28,237,56,58.0,278.0,TPU,56,Cubic,0,Yok,31,Tikanma,0
0.6,0.16,256,90,31.0,350.0,PLA,24,Grid,0,Tree,4,Basarili,1
0.6,0.08,231,102,55.0,283.0,PETG,98,Grid,0,Yok,14,Basarili,1
0.8,0.2,277,53,50.0,248.0,PLA,20,Grid,1,Yok,44,Basarili,0
0.4,0.12,229,98,29.0,385.0,ASA,11,Grid,1,Normal,15,Basarili,1
0.4,0.2,195,89,53.0,81.0,ASA,98,Cubic,0,Yok,47,Warping,0
0.6,0.12,209,73,,313.0,PLA,70,Gyroid,1,Yok,16,Tikanma,0
0.4,0.08,200,45,30.0,162.0,ASA,16,Cubic,0,Tree,36,Warping,0
0.8,0.08,216,88,33.0,367.0,ASA,47,Gyroid,0,Yok,42,Warping,0
0.6,0.12,210,45,22.0,325.0,ASA,44,Gyroid,1,Tree,14,Basarili,1
0.4,0.16,202,108,52.0,195.0,ABS,5,Gyroid,0,Yok,34,Basarili,1
0.6,0.28,275,46,26.0,406.0,ABS,62,Lightning,0,Yok,7,Spagetti,0
0.6,0.2,224,90,23.0,55.0,PLA,7,Grid,0,Normal,34,Basarili,1
0.4,0.2,236,40,58.0,389.0,PLA,12,Lightning,0,Yok,35,Basarili,1
0.8,0.2,275,52,29.0,157.0,TPU,94,Cubic,0,Yok,26,Ipliklenme,0
0.4,0.08,217,82,34.0,309.0,ABS,79,Lightning,0,Yok,13,Warping,0
0.6,0.2,210,66,,120.0,PLA,65,Gyroid,0,Yok,22,Basarili,1
0.4,0.28,207,110,57.0,389.0,ABS,89,Cubic,0,Normal,19,Tikanma,0
0.6,0.28,220,42,23.0,211.0,TPU,9,Grid,0,Yok,5,Tikanma,0
0.4,0.12,249,97,23.0,149.0,PLA,30,Gyroid,0,Yok,23,Basarili,1
0.2,0.08,226,56,55.0,376.0,PLA,89,Grid,0,Tree,22,Basarili,1
0.8,0.28,210,84,46.0,82.0,PLA,77,Lightning,1,Yok,35,Basarili,1
0.2,0.16,203,97,41.0,192.0,PLA,21,Grid,0,Yok,11,Basarili,1
0.4,0.08,278,95,41.0,293.0,PETG,70,Cubic,1,Tree,1,Basarili,1
0.8,0.08,249,93,36.0,273.0,ABS,55,Gyroid,0,Tree,26,Basarili,1
0.8,0.28,212,68,53.0,263.0,ABS,51,Grid,0,Yok,31,Warping,0
0.4,0.16,218,93,51.0,169.0,ABS,44,Lightning,1,Yok,28,Basarili,0
0.4,0.12,236,66,25.0,217.0,TPU,96,Cubic,0,Yok,49,Tikanma,0
0.4,0.28,219,84,52.0,398.0,PETG,31,Gyroid,0,Yok,45,Basarili,1
0.4,0.16,279,70,27.0,266.0,ABS,44,Lightning,0,Yok,39,Warping,0
0.4,0.08,273,75,55.0,438.0,ABS,5,Gyroid,0,Yok,39,Warping,0
0.4,0.16,227,100,24.0,404.0,PLA,50,Grid,0,Yok,43,Basarili,1
0.6,0.08,272,76,24.0,371.0,PLA,15,Lightning,0,Yok,32,Basarili,1
0.6,0.28,216,106,29.0,266.0,PLA,43,Lightning,0,Yok,28,Basarili,1
0.6,0.28,278,75,59.0,103.0,ABS,22,Grid,0,Normal,32,Warping,0
0.2,0.2,276,44,26.0,257.0,PLA,95,Lightning,0,Yok,35,Basarili,1
0.4,0.2,204,85,,129.0,ABS,51,Lightning,0,Yok,16,Basarili,1
0.2,0.2,248,91,49.0,444.0,TPU,78,Lightning,1,Yok,9,Ipliklenme,0
0.4,0.28,192,88,44.0,429.0,TPU,25,Grid,1,Yok,0,Spagetti,0
0.4,0.12,199,45,47.0,200.0,ASA,32,Grid,0,Tree,42,Warping,0
0.6,0.28,268,49,32.0,104.0,PETG,5,Gyroid,1,Tree,16,Basarili,1
0.4,0.16,269,62,41.0,54.0,PLA,18,Grid,0,Yok,41,Basarili,0
0.4,0.28,206,56,37.0,84.0,PLA,24,Lightning,0,Yok,27,Basarili,0
0.4,0.28,272,83,46.0,398.0,PETG,77,Grid,0,Normal,37,Ipliklenme,0
0.6,0.08,200,80,27.0,168.0,PETG,49,Lightning,1,Yok,35,Basarili,1
0.4,0.08,237,54,25.0,246.0,ASA,65,Lightning,0,Tree,44,Warping,0
0.4,0.08,194,83,30.0,103.0,PETG,31,Lightning,1,Yok,26,Basarili,1
0.2,0.28,258,97,48.0,308.0,ABS,60,Grid,1,Tree,42,Basarili,1
0.6,0.12,253,89,,311.0,PLA,56,Lightning,0,Yok,36,Basarili,0
0.2,0.16,203,91,26.0,392.0,PETG,72,Gyroid,0,Yok,45,Tikanma,0
0.6,0.16,239,109,41.0,415.0,ABS,41,Cubic,1,Yok,24,Basarili,1
0.6,0.12,215,107,23.0,361.0,PETG,86,Cubic,0,Normal,33,Basarili,0
0.2,0.12,261,102,51.0,51.0,ABS,35,Gyroid,1,Tree,2,Basarili,1
0.2,0.16,258,97,38.0,131.0,TPU,53,Cubic,1,Tree,28,Ipliklenme,0
0.8,0.2,196,62,52.0,399.0,ABS,57,Gyroid,0,Yok,34,Tikanma,0
0.4,0.08,205,83,20.0,,ASA,43,Grid,0,Normal,42,Warping,0
0.4,0.08,244,83,27.0,223.0,ABS,14,Cubic,0,Yok,40,Warping,0
0.6,0.16,267,91,51.0,188.0,PETG,13,Gyroid,1,Normal,9,Basarili,1
0.8,0.12,245,106,49.0,242.0,TPU,96,Gyroid,0,Yok,37,Tikanma,0
0.8,0.2,193,67,47.0,187.0,TPU,96,Lightning,0,Normal,37,Tikanma,0
0.6,0.16,237,106,51.0,346.0,ABS,17,Grid,0,Tree,0,Basarili,1
0.4,0.08,206,57,44.0,165.0,PETG,22,Gyroid,1,Tree,0,Basarili,1
0.2,0.28,225,66,53.0,93.0,TPU,16,Cubic,0,Yok,31,Tikanma,0
0.6,0.12,259,90,52.0,,ABS,76,Lightning,1,Yok,21,Basarili,1
0.4,0.28,269,99,32.0,338.0,ABS,91,Lightning,0,Tree,18,Basarili,1
0.4,0.16,227,113,44.0,268.0,ABS,9,Lightning,0,Tree,34,Basarili,1
0.8,0.08,251,88,59.0,105.0,TPU,11,Grid,1,Yok,5,Ipliklenme,0
0.4,0.2,237,54,58.0,291.0,PLA,19,Gyroid,0,Tree,33,Basarili,1
0.4,0.28,199,112,29.0,445.0,PETG,71,Grid,0,Tree,14,Tikanma,0
0.2,0.2,225,107,50.0,,ASA,22,Gyroid,1,Yok,43,Basarili,0
0.4,0.08,218,54,30.0,50.0,ASA,42,Lightning,0,Tree,41,Warping,0
0.2,0.28,267,90,44.0,426.0,PETG,30,Cubic,0,Normal,44,Ipliklenme,0
0.4,0.2,193,87,53.0,430.0,PLA,42,Cubic,0,Tree,2,Tikanma,0
0.4,0.2,233,111,39.0,338.0,PETG,63,Grid,0,Yok,49,Basarili,1
0.4,0.28,245,40,26.0,152.0,ABS,56,Lightning,1,Yok,36,Warping,0
0.6,0.08,231,46,52.0,341.0,PETG,37,Gyroid,0,Yok,21,Basarili,1
0.4,0.2,202,92,54.0,198.0,PETG,25,Grid,0,Normal,44,Basarili,1
0.8,0.16,235,70,48.0,133.0,TPU,21,Lightning,0,Tree,28,Tikanma,0
0.4,0.28,271,57,31.0,75.0,ASA,66,Grid,0,Normal,13,Warping,0
0.4,0.12,222,51,24.0,,ASA,63,Cubic,0,Yok,29,Warping,0
0.6,0.12,210,87,31.0,272.0,ABS,6,Lightning,0,Tree,14,Warping,0
0.4,0.08,269,69,48.0,178.0,ABS,68,Grid,1,Yok,49,Warping,0
0.8,0.16,268,46,54.0,191.0,TPU,29,Gyroid,1,Tree,28,Ipliklenme,0
0.2,0.2,246,42,39.0,395.0,ABS,45,Cubic,1,Tree,13,Warping,0
0.8,0.12,258,102,56.0,351.0,PLA,23,Gyroid,0,Normal,2,Basarili,1
0.2,0.08,259,45,20.0,347.0,TPU,42,Grid,0,Normal,21,Ipliklenme,0
0.6,0.16,256,54,35.0,184.0,TPU,29,Lightning,1,Yok,32,Ipliklenme,0
0.4,0.16,237,110,49.0,104.0,PETG,43,Cubic,0,Normal,22,Basarili,1
0.8,0.08,265,82,28.0,105.0,PETG,8,Gyroid,1,Yok,6,Basarili,1
0.2,0.08,222,57,29.0,423.0,PLA,7,Gyroid,1,Normal,19,Basarili,1
0.4,0.2,225,61,32.0,125.0,TPU,38,Lightning,0,Yok,6,Tikanma,0
0.8,0.08,222,100,39.0,368.0,TPU,14,Grid,0,Normal,16,Tikanma,0
0.4,0.2,220,100,48.0,388.0,PETG,31,Gyroid,0,Tree,31,Basarili,1
0.4,0.2,210,92,23.0,404.0,ASA,94,Grid,0,Yok,14,Warping,0
0.4,0.28,216,65,47.0,181.0,ASA,95,Grid,1,Normal,12,Basarili,1
0.4,0.16,261,79,56.0,91.0,PETG,5,Grid,1,Tree,46,Ipliklenme,0
0.4,0.16,251,47,32.0,401.0,ABS,48,Lightning,1,Yok,2,Warping,0
0.4,0.16,215,60,22.0,159.0,TPU,88,Grid,0,Tree,24,Tikanma,0
0.8,0.28,255,82,,119.0,PLA,56,Cubic,1,Yok,48,Basarili,1
0.2,0.2,201,60,38.0,333.0,ASA,29,Lightning,1,Normal,31,Tikanma,0
0.4,0.2,211,42,47.0,175.0,ABS,78,Gyroid,1,Tree,15,Warping,0
0.8,0.08,206,70,38.0,397.0,TPU,69,Lightning,1,Tree,0,Tikanma,0
0.6,0.28,196,66,36.0,345.0,ABS,84,Gyroid,0,Yok,45,Tikanma,0
0.4,0.08,257,66,37.0,228.0,TPU,15,Cubic,0,Yok,2,Ipliklenme,0
0.4,0.28,226,112,37.0,347.0,TPU,72,Grid,0,Tree,19,Tikanma,0
0.4,0.08,227,96,42.0,423.0,PETG,81,Grid,0,Tree,27,Basarili,1
0.4,0.12,200,72,59.0,246.0,PETG,89,Grid,0,Normal,21,Basarili,1
0.4,0.16,190,83,28.0,310.0,PLA,19,Grid,0,Yok,35,Tikanma,0
0.4,0.16,214,82,48.0,150.0,PLA,61,Lightning,0,Tree,40,Basarili,1
0.4,0.2,231,70,48.0,110.0,ABS,78,Cubic,0,Yok,0,Warping,0
0.2,0.12,241,104,21.0,232.0,PETG,68,Gyroid,1,Tree,13,Basarili,1
0.8,0.16,213,56,36.0,346.0,TPU,15,Lightning,0,Yok,44,Tikanma,0
0.8,0.2,242,54,50.0,416.0,PETG,24,Grid,0,Normal,14,Basarili,1
0.4,0.12,245,73,47.0,58.0,TPU,34,Grid,0,Yok,31,Basarili,1
0.4,0.16,252,43,58.0,,PETG,14,Grid,0,Yok,17,Ipliklenme,0
0.4,0.08,270,111,49.0,367.0,TPU,58,Gyroid,0,Tree,47,Ipliklenme,0
0.6,0.28,197,67,54.0,103.0,ABS,62,Gyroid,0,Yok,37,Warping,0
0.4,0.12,248,112,39.0,229.0,PETG,83,Lightning,0,Tree,21,Ipliklenme,0
0.4,0.2,234,41,35.0,153.0,ASA,33,Cubic,1,Tree,15,Warping,0
0.8,0.12,216,56,53.0,175.0,ASA,5,Gyroid,0,Yok,10,Basarili,1
0.6,0.2,241,97,33.0,83.0,TPU,62,Lightning,1,Normal,6,Tikanma,0
0.8,0.12,207,113,45.0,214.0,ABS,25,Gyroid,1,Normal,8,Basarili,1
0.6,0.2,275,48,39.0,347.0,TPU,19,Lightning,1,Yok,0,Ipliklenme,0
0.4,0.16,205,70,43.0,319.0,ABS,71,Grid,0,Yok,41,Tikanma,0
0.4,0.08,255,105,37.0,338.0,PLA,37,Gyroid,0,Yok,7,Basarili,1
0.8,0.16,194,101,28.0,167.0,PETG,42,Grid,0,Yok,10,Basarili,1
0.6,0.08,271,58,38.0,403.0,ABS,23,Cubic,0,Yok,4,Warping,0
0.2,0.16,192,113,39.0,141.0,TPU,8,Grid,0,Tree,28,Tikanma,0
0.2,0.16,270,94,49.0,149.0,PLA,80,Cubic,0,Normal,5,Basarili,1
0.4,0.12,269,67,45.0,136.0,TPU,93,Gyroid,0,Yok,11,Ipliklenme,0
0.6,0.28,259,89,50.0,283.0,ASA,85,Cubic,0,Tree,42,Warping,0
0.8,0.2,196,104,54.0,173.0,ASA,62,Grid,1,Tree,38,Basarili,1
0.4,0.2,239,42,22.0,252.0,PETG,74,Gyroid,0,Yok,6,Basarili,1
0.4,0.2,203,91,59.0,81.0,PETG,16,Lightning,0,Yok,43,Basarili,1
0.4,0.08,227,49,48.0,406.0,PLA,83,Gyroid,1,Tree,11,Basarili,1
0.8,0.2,268,60,25.0,88.0,ASA,21,Lightning,1,Yok,32,Warping,0
0.6,0.2,236,76,20.0,143.0,ABS,5,Grid,0,Tree,18,Basarili,1
0.6,0.12,222,54,43.0,59.0,ASA,18,Gyroid,0,Yok,35,Warping,0
0.4,0.16,232,113,57.0,264.0,PETG,6,Lightning,0,Normal,18,Basarili,1
0.4,0.2,218,48,53.0,149.0,TPU,8,Grid,1,Tree,20,Tikanma,0
0.4,0.28,246,83,26.0,293.0,PLA,70,Cubic,0,Yok,18,Basarili,1
0.2,0.2,194,78,30.0,107.0,ASA,94,Lightning,1,Yok,42,Warping,0
0.6,0.08,249,44,30.0,406.0,ABS,50,Cubic,1,Normal,8,Warping,0
0.6,0.08,259,64,55.0,369.0,ABS,54,Gyroid,0,Tree,44,Warping,0
0.8,0.08,191,95,39.0,68.0,ABS,64,Lightning,0,Tree,21,Basarili,1
0.8,0.2,259,103,35.0,406.0,PLA,56,Grid,0,Tree,18,Basarili,1
0.4,0.12,232,111,24.0,166.0,ABS,52,Grid,0,Yok,36,Warping,0
0.6,0.28,193,91,43.0,185.0,ABS,43,Cubic,0,Yok,10,Basarili,1
0.8,0.2,245,48,49.0,376.0,ASA,74,Grid,0,Tree,24,Warping,0
0.6,0.12,248,49,49.0,345.0,PLA,64,Gyroid,1,Yok,34,Basarili,1
0.4,0.12,278,49,58.0,,TPU,34,Gyroid,1,Yok,4,Ipliklenme,0
0.4,0.2,198,112,56.0,,TPU,90,Cubic,0,Normal,44,Tikanma,0
0.4,0.2,192,101,52.0,429.0,ABS,31,Lightning,0,Tree,30,Tikanma,0
0.8,0.12,279,99,39.0,204.0,PETG,87,Grid,1,Yok,13,Ipliklenme,0
0.4,0.12,237,58,41.0,131.0,PLA,78,Gyroid,1,Yok,12,Basarili,1
0.4,0.12,232,77,40.0,137.0,PETG,59,Lightning,0,Tree,33,Basarili,1
0.4,0.2,190,45,56.0,154.0,PLA,74,Gyroid,1,Yok,33,Basarili,1
0.4,0.12,246,54,46.0,179.0,PLA,30,Gyroid,0,Yok,17,Basarili,1
0.4,0.08,242,86,57.0,321.0,ASA,46,Lightning,0,Tree,5,Basarili,1
0.4,0.2,205,84,54.0,63.0,ABS,71,Lightning,0,Yok,41,Warping,0
0.4,0.08,240,44,57.0,,ASA,71,Grid,1,Yok,20,Warping,0
0.4,0.16,264,92,59.0,109.0,PETG,56,Cubic,0,Yok,39,Ipliklenme,0
0.6,0.2,279,105,25.0,276.0,PETG,10,Cubic,1,Yok,4,Basarili,1
0.4,0.16,244,101,51.0,66.0,TPU,14,Gyroid,0,Normal,1,Basarili,1
0.6,0.12,190,62,35.0,94.0,ASA,42,Cubic,0,Yok,5,Warping,0
0.4,0.12,279,83,47.0,87.0,ASA,81,Gyroid,0,Yok,49,Warping,0
0.4,0.28,217,91,35.0,173.0,ASA,16,Lightning,0,Normal,7,Basarili,1
0.6,0.12,242,85,46.0,409.0,TPU,50,Gyroid,0,Tree,1,Tikanma,0
0.4,0.16,247,58,22.0,113.0,ASA,53,Grid,0,Tree,22,Warping,0
0.4,0.12,262,86,40.0,426.0,ASA,95,Gyroid,0,Tree,19,Warping,0
0.2,0.2,249,91,,302.0,ASA,76,Gyroid,0,Normal,3,Basarili,1
0.6,0.12,248,63,57.0,311.0,ASA,67,Grid,0,Yok,14,Warping,0
0.4,0.28,211,56,49.0,,PETG,73,Grid,1,Tree,29,Basarili,0
0.6,0.12,197,85,,151.0,ABS,47,Cubic,0,Yok,19,Warping,0
0.4,0.16,238,103,38.0,98.0,PETG,98,Lightning,0,Tree,23,Basarili,1
0.4,0.16,231,67,50.0,326.0,ASA,64,Lightning,1,Yok,8,Warping,0
0.2,0.12,216,89,39.0,276.0,PLA,33,Grid,0,Normal,20,Basarili,1
0.4,0.16,228,103,38.0,,PLA,90,Lightning,0,Yok,37,Basarili,1
0.4,0.16,272,67,21.0,381.0,TPU,82,Gyroid,0,Yok,40,Ipliklenme,0
0.4,0.28,214,95,59.0,234.0,PETG,78,Lightning,0,Normal,12,Basarili,1
0.4,0.2,227,98,,113.0,TPU,15,Grid,0,Normal,4,Tikanma,0
0.8,0.28,274,44,46.0,206.0,TPU,39,Lightning,0,Yok,45,Ipliklenme,0
0.4,0.08,213,93,27.0,332.0,PLA,27,Grid,0,Tree,13,Basarili,1
0.4,0.28,213,83,46.0,439.0,PETG,76,Cubic,0,Yok,49,Spagetti,0
0.6,0.12,249,81,34.0,198.0,ABS,25,Grid,0,Tree,6,Warping,0
0.4,0.2,272,111,31.0,376.0,PETG,41,Gyroid,0,Normal,5,Basarili,1
0.4,0.12,239,96,,412.0,TPU,32,Gyroid,0,Normal,11,Tikanma,0
0.6,0.08,255,86,26.0,,ASA,99,Gyroid,1,Tree,45,Warping,0
0.8,0.2,203,64,36.0,182.0,TPU,62,Grid,0,Tree,15,Tikanma,0
0.4,0.16,242,83,45.0,448.0,PETG,57,Grid,0,Yok,31,Basarili,0
0.8,0.28,221,54,56.0,363.0,PLA,32,Gyroid,1,Yok,41,Spagetti,0
0.4,0.12,237,90,,181.0,PETG,46,Lightning,1,Yok,10,Basarili,1
0.4,0.08,228,92,29.0,246.0,ABS,95,Grid,0,Yok,3,Warping,0
0.4,0.16,229,73,38.0,184.0,ASA,89,Lightning,0,Tree,28,Warping,0
0.8,0.28,231,47,37.0,84.0,ASA,77,Cubic,0,Normal,33,Warping,0
0.4,0.16,266,109,49.0,426.0,TPU,97,Cubic,1,Yok,8,Ipliklenme,0
0.4,0.28,265,60,49.0,448.0,PETG,65,Cubic,0,Normal,9,Basarili,1
0.4,0.2,197,46,44.0,269.0,PLA,83,Cubic,0,Normal,7,Tikanma,0
0.4,0.16,268,95,43.0,,ABS,37,Gyroid,1,Normal,35,Basarili,1
0.2,0.16,215,88,29.0,,TPU,59,Grid,0,Normal,31,Tikanma,0
0.4,0.16,201,81,21.0,234.0,PETG,41,Cubic,0,Yok,44,Basarili,1
0.4,0.2,232,62,57.0,,PLA,51,Gyroid,0,Normal,5,Basarili,1
0.4,0.08,240,91,51.0,120.0,PETG,40,Cubic,1,Tree,5,Basarili,1
0.4,0.28,271,92,54.0,,PLA,32,Grid,1,Yok,26,Spagetti,0
0.4,0.16,252,55,56.0,290.0,PETG,14,Cubic,0,Tree,1,Ipliklenme,0
0.4,0.2,238,76,,400.0,PETG,27,Cubic,0,Yok,8,Basarili,1
0.4,0.08,216,57,26.0,346.0,TPU,96,Lightning,0,Yok,37,Tikanma,0
0.6,0.28,198,59,46.0,380.0,PETG,9,Lightning,0,Tree,4,Basarili,1
0.4,0.2,228,85,,242.0,PETG,86,Lightning,0,Normal,33,Basarili,1
0.4,0.28,254,41,52.0,217.0,TPU,10,Lightning,0,Tree,13,Ipliklenme,0
0.4,0.16,260,102,26.0,388.0,TPU,46,Cubic,0,Tree,9,Ipliklenme,0
0.4,0.08,279,42,25.0,285.0,ASA,51,Cubic,0,Yok,46,Warping,0
